Mr. Krabs	Oh, let's see, let's see. Ah, there you are.  Plankton, I think I found the kitchen.
Mr. Krabs	All set, Plankton?
Mr. Krabs	Of course we do.
Mr. Krabs	No kidding.
Mr. Krabs	Buy one?
Mr. Krabs	Uh, ok.
Mr. Krabs	No way, pipsqueak. This gold mine is mine.
Mr. Krabs	Hmmm.  Hey, you're right. This ain't half bad.  This is amazing.
Mr. Krabs	Now what are we going to do?
Mr. Krabs	You said it.
Mr. Krabs	I'm on the case.
Mr. Krabs	Get out of the way, boy!  Me building's been condemned, boy. We got ourselves a nematode infestation.
Mr. Krabs	Boy, you saved me barnacle the way you put the run on them nematodes.
Mr. Krabs	Yep. And since you did such a good job, we wanna make it up to you.
Mr. Krabs	I'm not paying for that!
Mr. Krabs	Suspicion doesn't hold a candle to birthday wishing.
Mr. Krabs	You might as well blame me, SpongeBob.  There was a time when Plankton and I were best friends.
Mr. Krabs	Darn tootin'. Hey, barnacle brains, I think you owe Plankton an apology.
Mr. Krabs	Money?
Mr. Krabs	"Listen up, Squidward! Because this is where it gets juicy. It all started in a place called ""Stinky Burgers"". It was the only place to get a burger. Kids loved Stinky's.  And Stinky loved the kids."
Mr. Krabs	Did you see that fat stack of loot? I bet if we made a better burger, we'd make a fatter stack of loot.  But who has the ability to make such a burger? Who has the skill?
Mr. Krabs	T'was me first dollar I ever earned, and was also the start of a beautiful, romantic relationship with money.
Mr. Krabs	Give me that!
Mr. Krabs	What I was saying was...  You'll regret this one day!  And he always did.
Mr. Krabs	First, I'll rule their stomachs and then...  ...their money!
Mr. Krabs	Malarkey.
Mr. Krabs	You've help me mom and me through some tough times. It would be an honor if you'd be the first to try our delicious burgers.
Mr. Krabs	You're the one who put too much seaweed sauce in the burger.
Mr. Krabs	Oh, no you don't! This is my turf.
Mr. Krabs	Woo-hoo! My recipe was, is, and always will be the best.
Mr. Krabs	Really?
Mr. Krabs	Well, I'll be cooked in butter! It's Jim, the Original Fry Cook!
Mr. Krabs	"Your ""Best Employee Ever"" award! SpongeBob! Sweep up this mess while Jim and I catch up."
Mr. Krabs	You're right, boy. I appreciate you, Squidward!
Mr. Krabs	Three cheers for the world's greatest fry cook... SpongeBob!
Mr. Krabs	He thinks you're taking his job, so he's run off!
Mr. Krabs	What now?
Mr. Krabs	These sideburns aren't real.
Mr. Krabs	So, you'll stay?
Mr. Krabs	Whoa. You don't look so good, laddie.
Mr. Krabs	What is it now, boy?
Mr. Krabs	Now, look here. Your work is starting to affect me profits. You need to get some shut-eye. Why don't you get yourself a night light?
Mr. Krabs	Squidward! Help!  Help me flip these patties! We've got growling stomachs out there!
Mr. Krabs	Inadequate!?! I'll have you know, the staff of the Krusty Krab take a solemn pledge, to show up every day in a week clean and disease-free.
Mr. Krabs	He's just doing his job, SpongeBob! He's a bottomfeeder, remember? See? The little feller licked me clean! I'm cured! And he'll clean the Ick off any surface! Even Squid!
Mr. Krabs	Alright!
Mr. Krabs	Just making sure the Krabby Patty formula is safe.  Plankton hasn't tried stealing the formula in over a month. He must be planning something big.
Mr. Krabs	Shh! Okay, okay! You can be a spy. Just be quiet.
Mr. Krabs	Krabs here. Go ahead.
Mr. Krabs	A stamp.  This is the most elaborate scheme ever. Keep on him, SpongeBob.
Mr. Krabs	Well, find him, lad. I'm not paying you to goof off with Patrick.
Mr. Krabs	Merciful Neptune!  Man your battle stations!
Mr. Krabs	Ha ha ha! Huh?  No!
Mr. Krabs	You see, we had a bet. Plankton's been trying for 20 years to steal me formula, and he's never done it!
Mr. Krabs	You're on.  So, through a series of events far too elaborate to go into right now, we flawlessly assumed each other's lives; and I beat Plankton at his own game.  And destroyed his place of business!  Now pay up.
Mr. Krabs	I thought you might say that, so I decided to turn this into a contest. The employee who learns more names wins this.
Mr. Krabs	The boy and I just thought we'd stop by and check on our convict.
Mr. Krabs	Oh, you mean that brochure. Well, that was the prize. The brochure. It was taking up too much room in me drawers, you know. It's your prize.
Mr. Krabs	What'd you do?
Mr. Krabs	Well, you can clean the salad bar.
Mr. Krabs	Yeah, yeah, yeah. Sheesh.
Mr. Krabs	All night?
Mr. Krabs	Well, start cooking some Krabby Patties...
Mr. Krabs	Oh, lighten up, Squidward. 'Tis harmless tomfoolery.
Mr. Krabs	Because I'd hate for a certain living arrangementmeaning yoursto interfere with said money spending.  What the barnacles?  SpongeBob! Why is your bed in me office?
Mr. Krabs	Your parents?
Mr. Krabs	Oh, oh, I...I'm sorry. I didn't know...
Mr. Krabs	Squidward!
Mr. Krabs	Heat costs money! There are two ways to get on my bad side, boys. I don't like kids playing in me yard, and nobody but me touches me thermostat!
Mr. Krabs	Someonetouchingthermostat.
